,Close,dates
1099,24.656652,2007-04-13
1100,25.02146,2007-04-16
1101,25.436338,2007-04-17
1102,25.379112,2007-04-18
1103,25.207439,2007-04-19
1104,25.379112,2007-04-20
1105,25.321888,2007-04-23
1106,25.278971,2007-04-24
1107,25.157368,2007-04-25
1108,25.085836,2007-04-26
1109,24.828325,2007-04-27
1110,24.585121,2007-04-30
1111,25.743919,2007-05-01
1112,26.02289,2007-05-02
1113,26.072962,2007-05-03
1114,26.466381,2007-05-04
1115,26.630901,2007-05-07
1116,26.709585,2007-05-08
1117,26.781116,2007-05-09
1118,25.758226,2007-05-10
1119,25.901287,2007-05-11
1120,25.686695,2007-05-14
1121,27.024321,2007-05-15
1122,27.052933000000003,2007-05-16
1123,26.917025,2007-05-17
1124,27.181688,2007-05-18
1125,27.410587,2007-05-21
1126,27.567955,2007-05-22
1127,27.596567,2007-05-23
1128,26.95278900000001,2007-05-24
1129,27.446352,2007-05-25
1130,27.410587,2007-05-29
1131,27.389128000000003,2007-05-30
1132,27.303291,2007-05-31
1133,27.381975,2007-06-01
1134,27.532188,2007-06-04
1135,27.517883,2007-06-05
1136,27.446352,2007-06-06
1137,26.652361,2007-06-07
1138,26.845493,2007-06-08
1139,26.974249,2007-06-11
1140,26.802574,2007-06-12
1141,27.517883,2007-06-13
1142,27.7897,2007-06-14
1143,27.696709,2007-06-15
1144,27.825464,2007-06-18
1145,28.118742,2007-06-19
1146,27.711016,2007-06-20
1147,27.997139,2007-06-21
1148,27.646639,2007-06-22
1149,27.525036,2007-06-25
1150,27.467812,2007-06-26
1151,27.532188,2007-06-27
1152,27.525036,2007-06-28
1153,27.496424,2007-06-29
1154,28.040058,2007-07-02
1155,28.383406,2007-07-03
1156,28.304722,2007-07-05
1157,28.483547,2007-07-06
1158,28.526466,2007-07-09
1159,28.397711,2007-07-10
1160,28.533619,2007-07-11
1161,28.898426,2007-07-12
1162,28.583691,2007-07-13
1163,28.497854,2007-07-16
1164,28.469242,2007-07-17
1165,28.340487,2007-07-18
1166,28.526466,2007-07-19
1167,28.168812,2007-07-20
1168,28.490702,2007-07-23
1169,28.032904,2007-07-24
1170,28.004292,2007-07-25
1171,27.496424,2007-07-26
1172,26.924177,2007-07-27
1173,27.246065,2007-07-30
1174,27.28898400000001,2007-07-31
1175,27.296137,2007-08-01
1176,27.625179,2007-08-02
1177,27.167381,2007-08-03
1178,27.403433000000003,2007-08-06
1179,27.39628,2007-08-07
1180,27.525036,2007-08-08
1181,25.67239,2007-08-09
1182,25.572247,2007-08-10
1183,25.987125,2007-08-13
1184,25.987125,2007-08-14
1185,23.168812,2007-08-15
1186,23.447783,2007-08-16
1187,24.198856,2007-08-17
1188,24.034334,2007-08-20
1189,24.27754,2007-08-21
1190,24.592276,2007-08-22
1191,24.778255,2007-08-23
1192,25.178827,2007-08-24
1193,25.135908,2007-08-27
1194,24.799713,2007-08-28
1195,25.479256,2007-08-29
1196,25.629471,2007-08-30
1197,26.037195,2007-08-31
1198,26.080114,2007-09-04
1199,25.865522,2007-09-05
1200,26.165951,2007-09-06
1201,25.951359,2007-09-07
1202,25.822603,2007-09-10
1203,25.972818,2007-09-11
1204,25.958511,2007-09-12
1205,25.994278,2007-09-13
1206,25.865522,2007-09-14
1207,25.772532,2007-09-17
1208,26.609442,2007-09-18
1209,26.652361,2007-09-19
1210,26.480686,2007-09-20
1211,26.402002000000003,2007-09-21
1212,26.151646,2007-09-24
1213,26.301859000000004,2007-09-25
1214,26.416309,2007-09-26
1215,26.452074,2007-09-27
1216,26.380543,2007-09-28
1217,26.473534,2007-10-01
1218,26.466381,2007-10-02
1219,26.344778,2007-10-03
1220,26.609442,2007-10-04
1221,27.031473,2007-10-05
